window_period,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10
"['2000-12-31', '2001-01-07']",0.0012210652779446809,0.0014139993535553339,0.0013173739041024751,0.001283201259778102,0.0014753545510951122,0.0012136716365953749,0.0014420297164712938,0.0011786806717432622,0.0011908638296377404,0.0006354772210880342
"['2001-01-07', '2001-01-14']",0.0009670232659334011,0.0011332378613000409,0.0014348867526307433,0.0012848908629946633,0.0011914025658595307,0.0011220387969312527,0.0011386013736166178,0.0009252839542705616,0.0010632799982697233,0.00039756886779166215
"['2001-01-14', '2001-01-21']",0.000908946856437242,0.0010252114688475097,0.0012379692317864071,0.0011901314309998483,0.0013173373339979727,0.0013595810620728435,0.001302732870243069,0.0013309138178427974,0.0012635217008428142,0.0006362899725760318
"['2001-01-21', '2001-01-28']",0.0010063458739667985,0.0012179438812941347,0.0011035087975779906,0.0012577358239670407,0.0013975378729149783,0.0013306822441573139,0.0012355348428910648,0.0014548940488295044,0.001173399239902521,0.0008394027972593623
"['2001-01-28', '2001-02-04']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"['2001-02-04', '2001-02-11']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"['2001-02-11', '2001-02-18']",0.000980858307561496,0.0011981229372767827,0.001167631015281981,0.0014141143394351644,0.0012435715070237719,0.0014174021638312922,0.0012899048695584098,0.0011050007832680228,0.001045485781354523,0.0007702367963380265
"['2001-02-18', '2001-02-25']",0.0010968560358572306,0.0012414858101914663,0.001300791910375685,0.0014180304924158427,0.0012645639118918964,0.0011357311005761443,0.0012976786761594006,0.0010797808204720178,0.0010565370403787593,0.00039285857936247146
"['2001-02-25', '2001-03-04']",0.0010580165319671187,0.001225806872576532,0.001234239178138772,0.0012975570926962098,0.0011654069602238166,0.0012438305886807264,0.0012800554513434199,0.001228068694821996,0.0010109865514842632,0.0005427162425281896
"['2001-03-04', '2001-03-11']",0.0008457542115956987,0.0011123835967811854,0.0011537339118086153,0.0013694526470929371,0.0014229259594403254,0.0012581050500826843,0.0012412529234346217,0.001192145404817833,0.0009427381124737641,0.0005398942822206732
"['2001-03-11', '2001-03-18']",0.0008733471608758041,0.0011893276228876414,0.0013789097589856755,0.001473861253652527,0.0014073300519584094,0.0014112405136897294,0.001345852169679283,0.0012910439613965238,0.00103799635178257,0.0007464563593980926
"['2001-03-18', '2001-03-25']",0.0010272867361765246,0.0012682671957294075,0.0011829841859660843,0.001422828847413151,0.0014018525723146305,0.0011416208917170343,0.0009617495733507934,0.0011729174180181877,0.0008544747823165645,0.000591604297174876
"['2001-03-25', '2001-04-01']",0.0009292650674071917,0.0012981591823950063,0.0013254447425870876,0.0012822313655041504,0.0012731104688808027,0.0011442325580815107,0.0011859217035540238,0.001153828550403338,0.001153589265727616,0.0005486781668951274
"['2001-04-01', '2001-04-08']",0.000873314967695596,0.0012904524357444898,0.0010548434210813447,0.0014508787940392394,0.0013629793018823454,0.0013331579232679267,0.0010556850859398607,0.0009469965688991093,0.0009216348922397165,0.0003851390406449813
"['2001-04-08', '2001-04-15']",0.0009907779793252409,0.00127755232496159,0.0013088175006146336,0.001321729860597396,0.001402063850306134,0.001395168229464673,0.001307150814932016,0.0013125683764339275,0.0011070071010976573,0.0007173793083823323
"['2001-04-15', '2001-04-22']",0.0009631334146120981,0.0011898602461710424,0.0013574235659446492,0.001364707882412922,0.0011850828631562384,0.001343935342118399,0.001209334863301684,0.001275550843216189,0.0009432107857088798,0.0006196470021573323
"['2001-04-22', '2001-04-29']",0.000960845170896031,0.001165593083554484,0.0011656780474543446,0.0011847622167855947,0.0013385669207406133,0.0011037075807150969,0.0013741810902368286,0.0012436963449873543,0.0011161294050345586,0.00045478544401515486
"['2001-04-29', '2001-05-06']",0.0008208826124322501,0.0012530290184192148,0.0013426236143027623,0.0011521422655132619,0.001366916019362435,0.0013845684985859296,0.0015040517525795722,0.0012523074090198853,0.0010831765923990826,0.0005425917650787954
"['2001-05-06', '2001-05-13']",0.000612483051509947,0.0010829251297189975,0.0010069196462085324,0.0011018535394377335,0.0010115603517737734,0.0009545736928487894,0.0011439450224520799,0.0008769004175586577,0.0008921512709773218,0.00035317350453988706
"['2001-05-13', '2001-05-20']",0.0009228656399098535,0.0013426979025355705,0.0013901123571736689,0.0014258130795486294,0.001328672230619061,0.0013082706588978484,0.0012633385579200367,0.001340382425467509,0.0012430479848386752,0.0007179404034916773
"['2001-05-20', '2001-05-27']",0.0012057676176756836,0.0011316326066812587,0.001288580725945924,0.0012731972447671024,0.0013614632396441505,0.0012474825882118393,0.001233372117246257,0.0012630879200551328,0.0011922297529814811,0.0008244343718478516
"['2001-05-27', '2001-06-03']",0.0009868840079764137,0.0012315516088431103,0.0012745313483221708,0.0013904664954164066,0.0013155572772726807,0.001311346515399398,0.0013815621370605314,0.0010665887282160105,0.0010506256043119253,0.00043902873566073133
"['2001-06-03', '2001-06-10']",0.0007828759302688417,0.0011682026478678081,0.001213785256598089,0.001073238780585047,0.001298767811981389,0.0013851358886259077,0.0011729360296976147,0.0011590124967878214,0.0009282934527355686,0.00045299138270432296
"['2001-06-10', '2001-06-17']",0.0008981388787884981,0.0012500111143343812,0.0012964100225461316,0.0013546375126959162,0.0013262194904202448,0.0012583535739929277,0.0013261571371680479,0.0011997327325778552,0.001045416054535569,0.0006340022249931753
"['2001-06-17', '2001-06-24']",0.0009436538116875903,0.0012235089860399792,0.0013351348936155106,0.0013730176657245842,0.0011717551398402327,0.001349130249251643,0.0011862118662188885,0.001176485296544893,0.001078207578901469,0.0007064343760433628
"['2001-06-24', '2001-07-01']",0.0010273245553331209,0.0009727865239582634,0.0013082159356238568,0.001279428066231615,0.0012867287165277592,0.0011247705371473893,0.0012308810809824899,0.00133844642976198,0.0011340586893302347,0.0005235210905233842
"['2001-07-01', '2001-07-08']",0.0009553702821625282,0.0013286562708577693,0.001340472401976843,0.0014664365626477424,0.001312528046679267,0.0012845130185400132,0.0011320979035765507,0.0011975732597727976,0.0010144132562681205,0.0005023727587294176
"['2001-07-08', '2001-07-15']",0.0008347796112534542,0.0013470119673203648,0.0013573741891924045,0.0014594269123032245,0.0013868501777345547,0.001308442374336153,0.0013764840204355565,0.0011387882930307379,0.0011003226911246136,0.0004763623821999986
"['2001-07-15', '2001-07-22']",0.0009049141046949545,0.0012323868454472706,0.0012703026867164407,0.0012405465545348264,0.0013726876514516461,0.0012300498077813331,0.001320951332879793,0.0011052258587519426,0.0010573543630271658,0.00066659968498334
"['2001-07-22', '2001-07-29']",0.0009331111215970597,0.0010337737502567306,0.001224096394662257,0.0013634693519230243,0.0011660172170522018,0.0010785580864848495,0.0012906204223962962,0.0011575033489795833,0.0011180201347086994,0.0006164194209753657
"['2001-07-29', '2001-08-05']",0.0007847494646336001,0.001239088117057969,0.0013298627679543523,0.0011859490006122897,0.0011503032426101478,0.0013779451762667356,0.0014363744978973946,0.0010952535384660298,0.0010798935657191412,0.00056411367689079
"['2001-08-05', '2001-08-12']",0.0008328448853381227,0.0012809391285718388,0.0011120889834554221,0.001274116615812648,0.0013303514284939808,0.0011076889705070004,0.00115561540730348,0.0012297798037881273,0.0011607569852827536,0.0005148512665197593
"['2001-08-12', '2001-08-19']",0.0007105411865241274,0.001328529147770644,0.0013249773583097727,0.0011912620596950974,0.0012805913234862553,0.0013691630777336716,0.0013135201230053569,0.0012056942776853615,0.0011107778797234376,0.0006548771069779975
"['2001-08-19', '2001-08-26']",0.0007666957435832184,0.001146940005012418,0.0012688692887407628,0.0012494505869160867,0.0013992529175099857,0.001300439881323826,0.0014331971619010978,0.0010622085049704498,0.001057795782159251,0.0005718217826509461
"['2001-08-26', '2001-09-02']",0.0007361835402940936,0.0011592833362412196,0.001172928290050264,0.0011826832519362706,0.0011789953758143137,0.0012665353954876338,0.001248173606833205,0.0010845487197156329,0.0008913132806949743,0.0005725925092616741
"['2001-09-02', '2001-09-09']",0.0006800873103991132,0.001293190060482163,0.0012438833120114931,0.0012128573723952072,0.0012989374807424515,0.0013648661033777102,0.0013549251358558766,0.001277806023067444,0.0009039365774252934,0.0006499343362105006
"['2001-09-09', '2001-09-16']",0.0005369284615495265,0.001155710015637653,0.0014282571379752103,0.0014209910013299664,0.0012982160192435267,0.0012094662823972594,0.0012194637065329663,0.0010742034829415987,0.001047392709537323,0.0006919790500976189
"['2001-09-16', '2001-09-23']",0.0007259303621470305,0.0010716841053342444,0.0012298434290176296,0.0013726765554200036,0.0013557676777305157,0.0012938854766694147,0.0013242975239142795,0.001247450936197829,0.001168185786387707,0.0006320950950339554
"['2001-09-23', '2001-09-30']",0.0006324995111284874,0.0012111062529036624,0.0012453577956941745,0.001306492360288525,0.0013409349040494581,0.001221557036715502,0.0012257617283291486,0.001073236604238363,0.0009364790074016455,0.0004825426729683694
"['2001-09-30', '2001-10-07']",0.0008000789193340469,0.0011149763407350233,0.001229026475833464,0.0012231944756383901,0.0013519197148556968,0.0012558108442064645,0.0012876434361386725,0.0010176537163477768,0.0009321047528695446,0.0005134191145780742
"['2001-10-07', '2001-10-14']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"['2001-10-14', '2001-10-21']",0.0006939193440392102,0.0011857585298241315,0.0013741546391428554,0.0011592814037732608,0.0012583508233434948,0.0013934043911116765,0.0012732866529240128,0.000983152651612728,0.0010605898133058615,0.0006251209802914956
"['2001-10-21', '2001-10-28']",0.0004683180850785805,0.0011198858892517833,0.0012892471025175603,0.0012524750431024117,0.0013190736444434025,0.0011759385390997792,0.0011855493534775575,0.0010829796314340881,0.0011958876759079289,0.0006418533095160666
"['2001-10-28', '2001-11-04']",0.0007793072250968848,0.0011908076561888887,0.0010181386105172288,0.0011140798205807486,0.0012675894571172474,0.0012563182836124638,0.0010455788954502575,0.0010341736580283915,0.0009360331370809677,0.0005305201304761757
"['2001-11-04', '2001-11-11']",0.0008422683793087148,0.0012296242999257844,0.0012022065412495176,0.0011461552681724927,0.0012315463152860928,0.0012725967256060368,0.0012905064810202062,0.0011354548198182625,0.0009545567522894383,0.0005287473568644452
"['2001-11-11', '2001-11-18']",0.0007346257445103531,0.0013247556105231248,0.0011789697586167874,0.0012643940070035528,0.001288109324363159,0.0011890598012422949,0.001195940989123001,0.0010358929986613134,0.0010689837536588377,0.0005746299264729407
"['2001-11-18', '2001-11-25']",0.0007975178096909431,0.00121437145723461,0.0012029206447472642,0.0012933115133495704,0.0012178666066089265,0.0012042745781106483,0.0013928010924101598,0.0011117107333501856,0.000981666358273124,0.0006143041257978664
"['2001-11-25', '2001-12-02']",0.0008060293191241373,0.0011462153355042877,0.0013366278882606891,0.0013923685235049128,0.001386213247604777,0.0011158081758532645,0.001292915764677893,0.001191276565200375,0.0009891732279083542,0.0006243290801831326
"['2001-12-02', '2001-12-09']",0.0007853942316130931,0.0012529299130885324,0.0013625555596528203,0.0012870176861426072,0.0014712530268622803,0.001234429187842754,0.0012285304308106192,0.0013323350855741637,0.0011553224665468622,0.0006297001341191295
"['2001-12-09', '2001-12-16']",0.0006423480934306095,0.0010845407529259995,0.0010620606212194657,0.0012659948886670058,0.0011196548638821558,0.0012014076323360542,0.0012100523398657949,0.001021649951930234,0.0009889304232506564,0.0004895703237777239
"['2001-12-16', '2001-12-23']",0.0008431489154049071,0.0011826520904669562,0.0013919287615670366,0.0011472645315153413,0.0013132454433460836,0.0012007613475616533,0.0013776631182224946,0.0011183502037789557,0.0010196219697706573,0.000622522933634841
"['2001-12-23', '2001-12-30']",0.0009899663465546666,0.0012210735754783725,0.001344072186576996,0.0011082594064761226,0.0013048088062199974,0.0012503316153559475,0.001239471840485318,0.0010502506671176684,0.0009177254798631854,0.0005382105352881249
"['2001-12-30', '2002-01-06']",0.0006506689541243767,0.0010114971587386638,0.0011324043467148184,0.0010983962774861553,0.001218238952029374,0.001300409267360704,0.0012679807414001905,0.0010659689257269094,0.0008508651157249018,0.0006529396556619491
"['2002-01-06', '2002-01-13']",0.00040651276696028926,0.0008806143844786063,0.00128039465471335,0.0010902920784965787,0.001047160785263272,0.0012093402886003504,0.0010610073135201826,0.0009557843557379785,0.0008107344184098056,0.0004318319950060448
"['2002-01-13', '2002-01-20']",0.0006067848752415282,0.001182286944620286,0.0011294489791470138,0.0011778682986274235,0.0011939149180998192,0.0014180712769857233,0.0011476564823837284,0.0009392778418940134,0.0010808731011661206,0.000630626407202415
"['2002-01-20', '2002-01-27']",0.0006350270541312113,0.0012093296245716798,0.0010656211202003444,0.0013217655450819005,0.001372391303395212,0.0013493663338777872,0.0013594195997308216,0.0010815353838275258,0.0010099818339158106,0.0006597187953967134
"['2002-01-27', '2002-02-03']",0.0006569987697669944,0.0011110873014850578,0.0009977868315300712,0.0013655664083755182,0.0012979957139738587,0.0013242802348341996,0.0012218925037457108,0.001238565919974921,0.0010889864231822428,0.0005765577065059833
"['2002-02-03', '2002-02-10']",0.0005917269885596275,0.0011400594998287807,0.001239661508957822,0.0012783108566569912,0.001298073555858437,0.0011954805498689913,0.001275853708153316,0.0009985490248864885,0.00096935066182796,0.0006424380872407773
"['2002-02-10', '2002-02-17']",0.0004944923829516305,0.0011308401451031894,0.0012391981306812184,0.0011251182224160676,0.0011573376153599132,0.0012282637633734101,0.0012573685602292116,0.0012890683698331587,0.000989938162243212,0.0005898402052698385
"['2002-02-17', '2002-02-24']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"['2002-02-24', '2002-03-03']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"['2002-03-03', '2002-03-10']",0.0006520263538130044,0.0011935246443885638,0.0012717175437611309,0.0013437599929002762,0.001186246757246984,0.0013832953869847516,0.0011381663678931976,0.0011184813137344652,0.0010720815103297742,0.0006613208871973538
"['2002-03-10', '2002-03-17']",0.0007332362768313588,0.0012768483651586933,0.0012164784407227383,0.0012970124885487567,0.0013097258172528156,0.0013615574515533767,0.0012887928303387285,0.0009393029173844799,0.000995291546808747,0.0005963675076407358
"['2002-03-17', '2002-03-24']",0.0006452305692545431,0.0011727597389297154,0.0012516988896956838,0.0012541377712699054,0.0014247318925280886,0.0013689459965725269,0.001382365459845783,0.001189551238100645,0.0009996271058986224,0.0005677842635488819
"['2002-03-24', '2002-03-31']",0.000716756060212325,0.0011594508097405958,0.0011589834458656345,0.0014443038481552486,0.0012401277719496855,0.0012430624520157764,0.0013088816355761178,0.0011985737690795683,0.0008963671764234996,0.0005109826187712889
"['2002-03-31', '2002-04-07']",0.0006889977633851767,0.001353387517602621,0.0012882792338930972,0.0012270241429127868,0.0014033289567963413,0.0012934010497845897,0.0013758892604117333,0.0013833006234938577,0.0010305438313010318,0.000693415812314412
"['2002-04-07', '2002-04-14']",0.0008359575655909415,0.0012761835260030315,0.0010867701691763005,0.0012992214463985266,0.0013108535594692997,0.0013824824169132877,0.001265338618422448,0.0011284588843094225,0.0010384660954280472,0.0006157329534062026
"['2002-04-14', '2002-04-21']",0.0008865611912176218,0.0011679616709856292,0.0012507248908939952,0.0014064809682505697,0.0013285598086286202,0.0013295483027187167,0.0012636949277646992,0.0012137772170257941,0.0010508015542071984,0.0005451939844609906
"['2002-04-21', '2002-04-28']",0.000785894351684165,0.0012392766629344926,0.0013083787545850227,0.0012323497364056073,0.0013261415277276596,0.0013507638898282678,0.0011440448439946397,0.001111219551754013,0.0008244273978587388,0.0005208088482281964
"['2002-04-28', '2002-05-05']",0.0005597780975158863,0.0013472044052629257,0.0013365866493054094,0.0013742057245642115,0.0012532565455569736,0.0011672961629871747,0.0013508293160194088,0.0011638522569293848,0.0010189684351215125,0.0006287221642904403
"['2002-05-05', '2002-05-12']",0.0004288789613143899,0.0009318763400928764,0.0010695075210266245,0.0011553925567863394,0.0012319129642991596,0.0009604563291475062,0.0011263221032114428,0.0010822445735492311,0.0007597231368585468,0.0005440425154022988
"['2002-05-12', '2002-05-19']",0.0008410966932113732,0.001059297451668423,0.0011385961230190448,0.0012329525175864857,0.0012888785512311133,0.001401915826130956,0.0013694674942376875,0.0012882249150518513,0.0010597001978774254,0.0007115088299856875
"['2002-05-19', '2002-05-26']",0.0008151220417208856,0.0012973204840154894,0.0011370239017191998,0.0014275743260838839,0.0012590031199706116,0.001305733125180721,0.001263265989460941,0.0012730060080191833,0.0010022510095249672,0.0007934397381531381
"['2002-05-26', '2002-06-02']",0.000946585234533362,0.0015008138780733737,0.0012257250959036051,0.0013327750541954919,0.0013720108653401445,0.0012751976400373634,0.001355829603116954,0.0012265545707317491,0.0009909311881217521,0.0005277289229889874
"['2002-06-02', '2002-06-09']",0.0008393295891425488,0.0013428456918418814,0.0011545969536591477,0.001323398868452276,0.001397406349591561,0.001038718763986231,0.0013069748405079077,0.0009519260002466103,0.0009019921343684271,0.0005908986591348461
"['2002-06-09', '2002-06-16']",0.0007399946222581817,0.001280744790842947,0.0013064564454963554,0.0012893415785448527,0.0014383102719269726,0.0012841005697870785,0.0012010073288205442,0.0011777262359237753,0.0009930932897651008,0.0006693443254493642
"['2002-06-16', '2002-06-23']",0.0006483701147856604,0.0010990532296739136,0.0013836527408810028,0.0012900491798494207,0.0011939789462134013,0.0012824071709238351,0.0012078703750754236,0.0011560889468843314,0.001033927063262963,0.0006126102445890756
"['2002-06-23', '2002-06-30']",0.0008502865126151242,0.0011457876420099325,0.001229643611646095,0.0012581429022511226,0.0013593866117008135,0.0013488981821637358,0.0013088563906987851,0.0012302114231070701,0.0010438641046692275,0.0006937152803333674
"['2002-06-30', '2002-07-07']",0.0008297126089650742,0.0013047342982801993,0.001274807432613549,0.001287671780127219,0.0013847586703370437,0.0013121654619043738,0.0012377783823233957,0.0011528837260110611,0.0010074874709813293,0.0006204571088712651
"['2002-07-07', '2002-07-14']",0.0007327333666984142,0.001239752512112839,0.0011494327702726449,0.0013938028380846368,0.0011302118246280717,0.0011208579398472862,0.0011379132669520516,0.001119974262861451,0.0010502458303434682,0.0006782701986488968
"['2002-07-14', '2002-07-21']",0.000710932786683683,0.0013255335759700872,0.0012888070568924004,0.001255175489316641,0.0014455891287093081,0.0014640116489165582,0.0012671651895703171,0.001182082620883595,0.0011290221294027601,0.0006742096787598239
"['2002-07-21', '2002-07-28']",0.0006384197840878502,0.0012479204729752334,0.0012851185803531577,0.0014602227512411897,0.0013487917136790388,0.0011781338944911364,0.0014023888691717496,0.0013214268896902326,0.0009568260459731714,0.0007087298696296601
"['2002-07-28', '2002-08-04']",0.0007476445567969627,0.001261055494917995,0.0014085244146803343,0.0013262764949149972,0.001291660263384421,0.0013449894620277511,0.0010097830432573896,0.001095819783863525,0.0010179005606754468,0.00044730972954530195
"['2002-08-04', '2002-08-11']",0.0007108545615475063,0.0012089088232166089,0.001431102105690797,0.0012045882753151963,0.001338340035044986,0.0012892426584078596,0.001277766170976871,0.0012633642067753934,0.000998900429449875,0.0005792154031723318
"['2002-08-11', '2002-08-18']",0.0007326812485079308,0.001138548949383043,0.001244426299229106,0.0013555198128733328,0.0013738075029083897,0.001441383189363508,0.001390723433343931,0.0011828013294653496,0.0010604318931537247,0.0006677724818727432
"['2002-08-18', '2002-08-25']",0.0006404758752982966,0.0013001260253976711,0.0011479509921444781,0.0013323795969872967,0.001370437830433732,0.00126984164485978,0.001279784369403663,0.0013787774329629204,0.0010908213668161062,0.0006344796168169255
"['2002-08-25', '2002-09-01']",0.0006285097746269221,0.0012660394392466244,0.0014891237762455303,0.0015191191665040985,0.0014164001915669226,0.0012968904917734878,0.0013497795419955966,0.001191401455140587,0.000944733560054699,0.0004807959819007132
"['2002-09-01', '2002-09-08']",0.0006072710311777912,0.0011979018107293891,0.0011013131581004104,0.0013237153500058637,0.0014206425726840876,0.0011438471144632782,0.0012918045893454788,0.0011709175736218584,0.0009657685529460531,0.0005579409079017074
